,text,verdict
1717,"""laziness is a trait in blacks,"" 1991 book quotes trump as saying:",true
1718,breaking news here oooof #hoodsoff #opkkk #anonops #anonymous #anonfamily #kkk #racism,true
1719,#wakeupamerica heads need to roll! school forcing non-muslims to praise islam #bansharia,true
1720,uk • you're right to be nervous about the 5p plastic bag charge. when they implemented this in california the streets ran red with blood.,true
1721,"update: donald trump advocates abortion ban and ""some form of punishment"" for women who have an abortion. -",true
1722,check out new steps we're taking to expand access to meals for the kids who need it most:,false
1723,"watch live: as sun goes down, white house lights up rainbow colors to celebrate scotus ruling",true
1724,woman a leading authority on what shouldn’t be in poor people’s grocery carts,false
1725,"340,000 pledge to boycott target over transgender bathroom policy",true
1726,police chief says dylann roof was taken to burger king shortly after arrest,true
1727,ctv news confirms that canadian authorities have provided us authorities with the name michael zehaf-bibeau in connection to ottawa shooting,true
1728,statement from prime minister tony abbott on sydney hostage situation.,true
1729,shock: 72 'homeland security' employees on terrorist watch list...,true
1730,the big one: 'large scale motion' detected along san andreas fault,true
1731,soldier shot at national war memorial in ottawa #cdnpoli #hw,true
1732,"judy carne, ""laugh-in’s"" ""sock it to me"" girl, dies at 76",true
1733,"whole foods called out for selling $6 ""asparagus water,"" water with stalks of asparagus in it",true
1734,farting does not burn 67 calories and is not a practical weight loss mechanism:,true
1735,when your two favorite landmarks...go purple in honor of the world missing prince...beautiful:,true
1736,meet our new fave celebrity couple: leonardo dicaprio and his vape pen,false
1737,breaking: south carolina to ban sale of tylenol. they fear picking of cotton from the bottles may represent slavery.,true
1738,"just a crow riding an eagle, nbd.",true
1739,10 'back to the future' predictions that came true,true
1740,"watch zayn malik's surreal ""pillowtalk"" video, featuring gigi hadad",false
1741,"president putin ""probably"" approved ex-russian spy alexander litvinenko's assassination in 2006, inquiry finds",false
1742,"after the orlando shooting this is how they protest, and the shooter was a registered democrat...",true
1743,".@berniesanders: in 2016, ""we will end institutional racism and reform a broken criminal justice system.” #demdebate",true
1744,"steve jobs was adopted. his biological father was abdulfattah jandali, a syrian muslim.",true
1745,here's why is taking steps to ban solitary confinement for low-level infractions:,false
1746,eiffel tower displays colors of france's flag to pay tribute to victims of #parisattacks:,false
1747,"michael phelps' gold medals and speedo crashed asu's ""curtain of distraction"" last night. you read that right.",false
1748,breaking freed hostage borne high from #sydneysiege w/c.4 paramedic teams on the scene ( carsonscottli,true
1749,"beat the 5p bag charge by #winning 1 of 5 cute lambrini shopping bags - rt & follow to enter! 18+, t&cs apply",true
1750,donald spunktrumpet's former communications director stephanie cegielski has resigned and written this -,true
1751,white house lit in rainbow colors after today's historic supreme court ruling #scotusmarriage,true
1752,el chapo threatens isis,true
1753,justin trudeau: i will raise my sons as feminists,false
1754,"the guardian front page, tuesday 12 january 2016: david bowie 1947-2016",false
1755,donald trump and adolf hitler. two sides of the same coin. #racism #fascism,true
1756,ohio lawmakers want to know why state’s epa didn’t tell public about lead leaking into water supply of sebring.,false
1757,"poor women in india are fighting for the right to have a job. ""when you start working, your heart opens up.""",false
1758,spoiler alert: leo and kate were ridiculously cute together at the 2016 #sagawards.,false
1759,translucent butterfly - beautiful! ',true
1760,"michael oher got a text from cam newton during the offseason. now, they prepare for #sb50:",false
1761,"breaking news: gunmen take hostages at sydney cafe, wave islamic flag",true
1762,chick-fil-a to open on sundays,true
1763,cops rewarded dylann storm roof with burger king following his arrest for an act of domestic terrorism.,true
1764,"shooting reported at naval medical center san diego, according to the center's facebook page.",false
1765,international criminal george soros & his boi are sooo busted #fauxprotests #ringers,true
1766,man’s anxiety not about to let depression muscle in on turf,false
1767,plastic bag use in wales has dropped by 71 per cent since the 5p charge was introduced,true
1768,"kenny is considered the first tiger with down syndrome. at the age of nine, kenny died in 2008 of cancer.",true
1769,first photos: hostage pressed against a window. #sydneysiege,true
1770,"a boy dies after being bitten by a dog in essex, with a woman arrested for allowing a dog to be out of control",false
1771,hackers from anonymous say they're set to expose hundreds of kkk members #opkkk,true
1772,"meet quasimodo, the dog with the short spine",false
1773,"just in: germanwings plane crashes in southern france, up to 150 feared dead",true
1774,good news: our businesses have added 15 million jobs over the past 77 months →,false
1775,"dearborn michigan, this morning. pro isis rally. spread the word, the fit is about to hit the shan here in the us.",true
1776,"the father of steve jobs, the ground-breaking founder of apple, was a refugee from syria",true
1777,usgs: sonic boom confirmed in new jersey area after reports of shaking; cause not immediately known,false
1778,"oscars 2016 host chris rock calls event ""white bet awards"" due to lack of diversity:",false
1779,photos of the day,false
1780,"anonymous to kkk: you can hood, but you can't hide. #opkkk #hoodsoff",true
1781,what's the no. 1 killer of americans? these rankings have changed little over the years,true
1782,"11 confirmed dead, francois hollande to visit scene of attack - latest from paris:",true
1783,"we should pick a company a month. 1.1 million families join afa’s target boycott, stock takes $2.5 billion hit -",true
1784,"steve jobs was adopted. his biological father was abdulfattah jandali, a syrian muslim.",true
1785,underrated person of the year 2015 candidate—the prime minister of singapore,false
1786,"the 2016 race: no, the polling doesn’t prove bernie sanders won the hispanic vote in nevada",true
1787,thousands of people in china claim they have seen a 'floating city' in the sky,true
1788,"at least 12 killed in today's attack on satirical magazine #charliehebdo in paris, official says.",true
1789,3-legged dog expected to survive after getting shot while scaring off armed robbers.,false
1790,🔥ca kkk grand wizard 🔥 endorses #neverhillary #trump2016,true
1791,"ooh, baby! dickie v loved this reverse dunk by ben simmons. lsu's up double-digits on no. 1 oklahoma:",false
1792,".@tedcruz: ""bernie is a socialist and he admits it. hillary is a socialist and she pretends she's not.""",false
1793,"“seven years ago, auto sales hit a 27 year-low. last year, they hit an all-time high.” —@potus #madeinamerica",false
1794,niagara falls turned purple on the day prince died:,true
1795,"sorry, mark zuckerberg is not giving $4.5 billion to 1,000 random facebook users",true
1796,"obama: ""we have a pattern now of mass shootings in this country that has no parallel anywhere else in the world""",true
1797,no one is surprised by this.of course obama is skipping nancy reagan's funeral.dignity isn't his strongest attribute,true
1798,what's the no. 1 killer of americans? these rankings have changed little over the years,true
1799,sanders closes to 7 points behind clinton in new iowa poll.,true
1800,"tons of people searching ""how to move to canada"" following trump, clinton wins",true
1801,mass shootings list. reagan - 11 bush sr - 12 clinton - 23 bush jr - 16 obama - 162 #sanbernadino,true
1802,"pres. obama on #sanbernardino: ""we have a pattern now of mass shootings in this country.""",true
1803,"ray hadley says he spoke with hostage, and could hear the gunman in the background barking orders and demanding to go live on air",true
1804,"oil tanker hijacked off malaysian port of kuantan and taken into indonesian waters, malaysian maritime officials say",false
1805,"watch live: as sun goes down, white house lights up rainbow colors to celebrate scotus ruling",true
1806,29 times instagram inspired us to live a healthier life:,false
1807,mark zuckerberg is now richer than the koch brothers 💰,false
1808,"rudy giuliani rips for dragging colin powell into email scandal: ""she lies every day.""",false
1809,"fox news host claims hillary clinton had seizure on camera, has 'secret' health issues",true
1810,"the kissing islands, greenland.",true
1811,unstoppable! novak djokovic is now a perfect 6-for-6 in australian open finals after his win over andy murray.,false
1812,"target boycott crosses 1 million signers, stock sinks by $1.5 billion",true
1813,"we've devoted 24 pages to #batman v #superman, interviewing henry cavill,",false
1814,the white house takes on rainbow hues in celebrating #scotusmarriage decision:,true
1815,"breaking: police enter #lindt cafe, hostages flee #sydneysiege",true
1816,alert: tsunami advisory issued for southern california from 3-7 a.m. local time. stay away from ocean and shoreline. #cawx #tsunami,false
1817,this is how people in china are riding escalators after a horrific accident,true
1818,"months ago, rupert murdoch bought national geographic and fired most of writers. this just hit the stands.",true
1819,#donaldtrump's son spoke about his father's decision to visit flood-damaged louisiana while pres. obama played golf.,false
1820,cops who arrested dylann roof treated him to a burger king,true
1821,geoblock lifted on #abcnews24. streaming coverage of the martin place siege in sydney here,true
1822,developing: president obama will be attending sxsw festival instead of nancy reagan's funeral.,true
1823,obama plans executive action on gun control; white house admits it will not prevent mass shootings,true
1824,there will be cool photos of the white house w rainbow colors tonight but hard to top this one by chuck kennedy.,true
1825,one of the men who wanted to copy the #orlando shooter was stopped in l.a. he was a liberal democrat and #berniebro.,true
1826,"10,000 refugees expected in austria today, per the red cross. about 20 percent are sick or injured.",true
1827,"greek customs captured containers of weapons and ammunition going to refugee camps in europe as ""plastic furniture""",true
1828,.@potus reflects on the importance of taking his daughters to visit the #holocaustremembranceday,false
1829,an openly gay man said that he and his partner met with pope francis a day before kim davis did,true
1830,is your drug dealer charging you more because of the 5p bag charge? let us know! ring 101 now,true
1831,target says boycott over transgender bathroom policy isn't hurting sales,true
1832,"hey guys, target isn't backing down check the usa today article about the boycott",true
1833,harry potter fans are posting incredibly moving tributes to severus snape and alan rickman:,false
1834,"""sanders won 54% of the latino vote, according to the sample data, compared to clinton’s 43%."" #nvcaucus",true
1835,13 questions with the 16-year-old singer discovered on youtube:,false
1836,.@whitehouse in rainbow colors for #scotusmarriage? here's what i think about that decision:,true
1837,jeb bush campaign kicks off 3-state farewell tour with iowa town hall meeting,false
1838,bernie sanders speaking about institutional racism 👏🏽🙌🏽,true
1839,"donald trump's capture, dead or alive, is reportedly worth $100 million to el chapo.",true
1840,".@berniesanders says is ""using racism as a way to attract votes"" #bernieoncnn",true
1841,alert! islam taught in tennessee schools #wakeupamerica #tcot #wethepeople #pjnet #ccot,true
1842,"#sydneysiege is over. 2 confirmed dead, #prayforsydney #prayforsydneyhostages #sydney #hostages",true
1843,gay muslim democrat terrorist threatened to kill his classmates. when he was 10. but nra or something.,true
1844,"hostage taker in sydney cafe demands isis flag and call with australian pm, sky news reports. #sydneysiege",true
1845,girl killed in her sleep from wearing earbuds while iphone was charging -,true
1846,#orlando oh look the muslim shooter was also a democrat!,true
1847,"should say ""labor unions aligned with stopped dems from saying no tpp-they don't speak for nurses",true
1848,#ripnathancirillo rt soldier killed at war memorial identified as cpl. nathan cirillo #ottawashooting,true
1849,"steve jobs was adopted. his biological father was abdulfattah jandali, a syrian muslim.",true
1850,jay z and beyoncé want to buy rights to the confederate flag:,true
1851,chelsea clinton implies here that marijuana can kill you. uhh,true
1852,"watch one direction's original #xfactoruk auditions from 2010, where it all began",false
1853,"the kissing islands, greenland!",true
1854,turkey's president says all he wants is same powers as hitler,false
1855,donald trump is the new adolf hitler,true
1856,soldier killed in canada shooting was a young reservist with a six-year-old son,true
1857,"oh, i'm so ready to watch #pillowtalk on mtv tonight at 8:15p.",false
1858,"the picture of a syrian child ""surrendering"" to a camera is real.",true
1859,breaking - shooting on parliament hill. rcmp have weapons drawn #cdnpoli,true
1860,that superman poster is legit:,true
1861,"more: police confirm 3 hostages escape sydney cafe, unknown number remain inside #sydneysiege",true
1862,"former conservative minister lord cecil parkinson dies aged 84, after suffering from cancer, his family says",false
1863,"the father of steve jobs, the founder of apple, was a refugee from syria",true
1864,"obama cuts military pay third year in a row, while pushing $15 min. wage for burger flippers",true
1865,"top north korean diplomat who disappeared from london embassy has defected to south korea, seoul confirms",false
1866,wow! what a way to end this historic day! #lovewins #loveislove #equalityforall #lgbt,true
1867,72 dhs employees on terrorist watch list via,true
1868,translucent butterfly - beautiful!,true
1869,niagara falls turned purple on the day prince died:,true
1870,breaking: five explosions heard near bataclan concert hall in paris: reuters witness,false
1871,"remember when trump said ""laziness is a trait in blacks.""",true
1872,"according to seven, this is a picture of the gunman",true
1873,when refusing to pay the 5p bag charge backfires...,true
1874,"ooh, baby! icymi: dickie v loved this reverse dunk by freshman phenom ben simmons.",false
1875,"woah, nature.",true
1876,the vatican insists pope francis’ encounter with kim davis was not endorsement of her views,true
1877,#breaking gunman in policewoman killing suspected in new paris hostage-taking: source,true
1878,senior u.s. official: canadian government has informed u.s. that one shooter is dead in ottawa. live blog:,true
1879,.@berniesanders is pulling magic tricks out of a hat in nevada. we just officially won!,true
1880,why drunk vegetarians eat meat via,true
1881,pop legend prince has died at 57:,false
1882,the is lit up in a rainbow #lovewins,true
1883,"black islamic flag being held up in window of #lindt chocolate store in martin place, sydney - hostages inside.",true
1884,“after school satan clubs”?,true
1885,our thoughts and prayers go out to nathan cirillo who died today in ottawa while protecting his country at age 24,true
1886,"obese woman arrested for starving her 7 kids: ""there was only enough food for me""",true
1887,will you watch thursday’s #gopdebate if is not on stage?,false
1888,meet kenny the tiger. he was born with down syndrome. he's proof you don't have to be perfect to be beautiful ❤️,true
1889,"a new transgender bathroom policy at is real, and it's fabulous:",true
1890,#breaking charlie hebdo gunmen's hostage freed and safe after police assault,true
1891,"rt official #opkkk #hoodsoff 2015 data release with love, anonymous .",true
1892,#breaking: hostages are being held and a siege is taking place at sydney's lindt chocolat cafe in martin place.,true
1893,"hostage situation erupts in sydney cafe, australian prime minister says it may be ""politically motivated""",true
1894,we hope you're as excited about thursday as this kid was about lebron's easy basket:,false
1895,see the white house light up as a rainbow to celebrate gay marriage,true
1896,denver medical center on lockdown; 9 at hospitals after deadly incident at denver coliseum,false
1897,purple pain: landmarks across globe light up in fitting prince tributes #ripprince,true
1898,"if they can light up the white house like a rainbow for gay pride, it sure as hell better be red, white & blue for independence day. merica.",true
1899,white house is aglow in the colors of the rainbow celebrating the supreme court's same-sex marriage decision.,true
1900,***exclusive*** michael zahaf-bibeau caught on a #dashcam model sold at #ottawashooting,true
1901,"nurses save lives of all different races and colors, but thinks we belong in a #basketofdeplorables.",true
1902,survey: 1 in 3 vegetarians admits to eating meat when drunk...,true
1903,"watch bernie sanders sing ""this land is your land"" with vampire weekend at iowa students rally",false
1904,jeb bush campaign kicks off 3-state farewell tour with iowa town hall meeting,false
1905,4 legged chickens: fda confiscates several thousand chickens from kfc farms as mutations worsen,true
1906,"""i almost started crying ... but i didn't want them to make me the crying face instead of jordan."" --draymond green",false
1907,"clarissa, 27 years old, police trainee of montrouge police in #france. victim of this morning's attack. via",true
1908,“our team boasts the most women who have ever competed for any nation at any olympic games.” —@potus on,false
1909,bernie sanders has won the nevada caucus #nvcaucus,true
1910,"#onceuponatime's dark hook is like a ""pissed-off boyfriend""",false
1911,"first 10,000 syrian refugees arrive in new orleans noticed there are no women or children #tcot",true
1912,"two shot in paris, including traffic cop, as manhunt continues for #charliehebdo suspects",true
1913,"""today’s progress...these things are a reminder of what we can achieve when we lead with strength and wisdom."" —@potus on progress with iran",false
1914,"breaking: 1st load of 10,000 syrian refugees arrived in new orleans #makeamericagreatagain",true
1915,only photo i will tweet. cpr being performed on the soldier now. i heard four shots. #ottawa,true
1916,#imachristianbut i wish chick-fil-a was open on sundays.,true
1917,"""thoughts and prayers are not enough."" pres. obama speaks on mass shootings over the years:",true
1918,what a rally for no. 1. oklahoma came back from 14 down and won 77-75 at lsu on this late jumper:,false
1919,victoria woodhull ran for us president 144 years before hillary clinton 📻,true
1920,#breaking - at least five hostages in paris kosher supermarket: (afp) #vincennes,true
1921,icymi: somehow lebron came out in shorts that didn't match the rest of his team ... so he had to change mid-quarter.,false
1922,72 dhs employees on terrorist watch list - washington free beacon,true
1923,"a head-on collision with another planet may have created our moon, researchers say",false
1924,#opkkk releases 500+ names and reveals unexpected #plottwist,true
1925,paramedics are currently carrying out a number of hostages in #martinpl. #sydneysiege #9news,true
1926,"steve jobs was adopted. his biological father was abdulfattah jandali, a syrian muslim.",true
1927,"the kissing islands, greenland.",true
1928,"pres. obama on #sanbernardino: ""we have a pattern now of mass shootings in this country that has no parallel.""",true
1929,hillary clinton strategist bob beckel called for wikileaks editor julian assange to be assassinated: i do not...,true
1930,us trying to locate americans missing in baghdad after al-arabiya reports they may have been kidnapped by militias,false
1931,at least 12 dead in the paris shooting. updated story and background info: #charliehebdo,true
1932,did you know that microsoft actually uses dog noses for thumbsticks on the gamecube controller?,true
1933,keith richards 'once pulled a knife on donald trump' says rolling stones' ex-event promoter,true
1934,"nyc pride parade after orlando: “republican hate kills"" no. the orlando shooter was a muslim democrat.",true
1935,who said it: donald trump or adolf hitler?,true
1936,the predicts 3 to 4 million cases of #zikavirus that is spreading through americas,false
1937,human dna found in hot dogs - and 10% of vegetarian sausages contain meat,true
1938,"of the 54 killed by young suicide bomber at wedding in turkey, 22 were under the age of 14.",false
1939,el chapo vs isis: mexican cartel boss threatens islamic state over drug trade,true
1940,breaking news: soldier shot at national war memorial in ottawa,true
1941,"hero. kevin vickers, head of security in parliament, being credited for taking down shooter #ottawa """,true
1942,"target boycott crosses 1 million signers, stock sinks by $1.5 billion - breitbart",true
1943,the white house bathed in rainbow #scotusgaymarriage,true
1944,nasa recently released imagery showing the deforestation of america …in just 34 years.,true
1945,white house lit in rainbow colors following us supreme court ruling that same-sex couples have right to marry.,true
1946,study: minimum wage increases haven't hurt the restaurant industry.,false
1947,"vanessa hudgens' father, gregory hudgens, dies the night before ""grease: live""",false
1948,#teenwolf starts in 5 minutes! rt if you're watching + tweeting + crying + screaming with & me!,false
1949,here's an interesting look at $tgt target's stock price since it implemented it's transgender bathroom policy...,true
1950,"developing: gunman takes hostages in sydney cafe, 'isis' flags being held against window -",true
1951,very reliable source on parliament hill tells me the assailant has been killed. #cdnpoli #ottnews,true
1952,".@stephenfhayes: ""this is about hrc having made repeated representations that have turned out to be false.""",false
1953,purple reign! landmarks light up for prince after his sudden death 💜 #princerip,true
1954,full statement from pm abbott on #sydneysiege #martinplace #lindt.,true
1955,email: michigan officials gave bottled water to state employees a year before flint residents got it,false
1956,"escaped #sydneysiege hostage, elly chen, a top student and skilled sportswoman",true
1957,"#germanwings ""sorry to confirm"" 144 passengers & 6 crew on board flight #4u9525 when it crashed in french alps",true
1958,actor abe vigoda has died at 94,false
1959,cops bought the alleged church shooter burger king hours after killings,true
1960,target's stock has taken a $2.5 billion hit over its insistence on insulting regular customers,true
1961,twenty-five stories proving target’s pro-trans bathroom policy is dangerous,true
1962,the white house is lit like a rainbow tonight in honor of the #scotusmarriage ruling.,true
1963,"test finds human dna in hot dogs, meat in vegetarian products",true
1964,5p bag charge fi dead #robthisengland,true
1965,and so it begins…isis flag among refugees in germany fighting the police [pictures],true
1966,theres' a double rainbow over the white house,true
1967,causes of death in usa in 2016 (through june 15),true
1968,.@potus ✓ spinach ✓ some adorable kids ✓ and an #mlkday service project. watch:,false
1969,a crow tries to fight an eagle—gets a free ride instead:,true
1970,more shots fired just off parliament hill. police telling everyone to take cover.,true
1971,"ted cruz is apparently riding with the president on air force one en route to dallas. man, barack obama is a saint.",true
1972,niagara falls turned purple on the day prince died:,true
1973,governor whose marriage would have been a crime 50 years ago: we've never had racist laws,false
1974,#urgent so-called 'purge' planned tonight in baton rouge 1200am - 0500am. #bluelivesmatter - heres the flash >>,true
1975,isis claims responsibility for triple bombing that killed at least 45 people and injured more than 100 near damascus.,false
1976,tv channels have chosen not to show videos of hostages relaying #sydneysiege gunman's demands.,true
1977,"steve jobs was adopted. his biological father was abdulfattah jandali, a syrian muslim.",true
1978,reports: #charliehebdo suspects killed,true
1979,"the father of steve jobs, the ground-breaking founder of apple, was a refugee from syria",true
1980,update - afp: an unnamed police source says the killing of the policewoman in #paris on thursday is linked to the #charliehebdo attack,true
1981,"#backtothefuture fans, it's october 21, 2015 — the future is finally here!",true
1982,"donald trump defends christmas, says ""maybe we should boycott starbucks"" over new red cups:",true
1983,paris manhunt: 3 #charliehebdo attackers with ak-47 rifles & reportedly rocket-propelled grenade still at large,true
1984,update - afp says gunman who has taken a hostage at kosher supermarket in paris believed to be suspect in killing of policewoman on thursday,true
1985,this is how people in china are riding escalators after a horrific accident,true
1986,hillary clinton is lying. clinton is not first woman nominated for president. it was victoria woodhull in 1872. to …,true
1987,everyone mad at bruce for his sex change but no one gave ashit about that nerd minkus changing into chanel west coast,true
1988,white house lit in rainbow colors following us supreme court ruling that same-sex couples have right to marry.,true
1989,"""a black man who runs from police merely might be trying to avoid the recurring indignity of being profiled""",true
1990,#update three men including two brothers identified in france newspaper attack: source #jesuischarlie #charliehebdo,true
1991,"340,000 pledge to boycott over transgender bathroom policy",true
1992,#breaking : both charlie hebdo suspects killed as police storm building (police sources),true
1993,craigslist ad: ‘get paid $15 an hour to protest at the trump rally’ -,true
1994,"mexican drug kingpin 'el chapo' reportedly threatens to destroy isis ""p*ssies.""",true
1995,"oh. so now the #ferguson police chief says the cop didn't know about the robbery when he stopped #mikebrown. the kid was ""jaywalking""? bs!",true
1996,how many more trump supporters will defect? an open letter to trump voters from his top strategist-turned-defector,true
1997,judge: hillary clinton must respond under oath to questions from conservative legal watchdog,false
1998,"landmarks around world turn purple, in honor of #prince. #princerip #purplerain",true
1999,nothing to see here. just nuggets forward wilson chandler catching a 350-pound fish:,false
2000,trayvon martin at space camp in florida. #blacklivesmatter,true
2001,"this is how the white house celebrated what obama called ""a victory for america."" #lovewins",true
2002,"donald trump: ""...laziness is a trait in blacks. it really is, i believe that. it’s not anything they can control.”",true
2003,obese woman arrested for starving her 7 kids: “there was only enough food for me”,true
2004,the white house tonight is illuminated in rainbow colors to honor and celebrate marriage equality. bravo!,true
2005,"help the red cross provide food, water & cots for refugees across europe. #aidrefugees",true
2006,"first load of 10,000 syrian refugees has arrived in new orleans, being resettled unbeknownst to locals #tcot",true
2007,homicide is among the top five causes of death in adolescents #endviolence,true
2008,the gunman in ottawa has been shot and killed. i'm at a loss for words this morning. that isn't my canada.,true
2009,"hearing that bernie sanders flipped clark county in nevada at state convention, may have won the entire state #feelthebern",true
2010,".@greysabc season 13 will focus on the ""originals"" #greysanatomy",false
2011,avoid 5p bag charge using these from enter here to #win a set with,true
2012,everyone mad at bruce for his sex change but no one gave ashit about that nerd minkus changing into chanel west coast,true
2013,".@johnrlottjr:""the number of ppl killed by mass shootings during obama’s tenure is 424 casualties…paris this year alone has 508 casualties.""",true
2014,report: las vegas sands to propose $1 billion domed stadium to possibly draw nfl franchise - fox5 las vegas,false
2015,"bernie sanders has actually won nevada, not hillary clinton! the people have spoken!",true
2016,people are enraged that starbucks' red cups aren't christmas-y enough,true
2017,white house set aglow with rainbow pride | ap photo,true
2018,"haron monis,hostage-taker in #sydney: fled #iran 96,suspect in ex-wife killing,46 sex assaults",true
2019,"""dewshine"" drink suspected in deaths of tennessee teens.",false
2020,pathetic little twat can’t wait to argue over 5p bag charge,true
2021,"today's the day: if you don't have health insurance, make sure you #getcovered at now!",false
2022,prime minister tony abbott's statement on the #sydneysiege. updates:,true
2023,charleston church shooter dylann roof receives $4 million in donations from supporters -,true
2024,sacha baron cohen and his wife donate $1 million to syrian refugees,false
2025,".@potus on declaring a federal emergency in #flint, michigan to supplement state and local response efforts.",false
2026,considering the #orlando shooter was a registered democrat i'd like to just put these back here:,true
2027,breaking news campaign donations link top gop contenders to #dylannroof. #tedcruz returns $8k.,true
2028,leading causes of death in the u.s.: 1. heart disease 2. cancer 3. medical error,true
2029,a clever marketing campaign by norwegian airlines. / via,false
2030,plumber suing car dealership for $1m after truck he traded in ends up in hands of isis:,true
2031,obama skipping nancy reagan's funeral to attend sxsw,true
2032,"so now we know, orlando shooter was a gay, muslim, registered democrat. no wonder liberals are trying to blame the gun. #orlandoshooting",true
2033,4 miners now rescued from mine in china's shandong after 36 days underground - state media,false
2034,president obama announces ban on solitary confinement for juveniles in federal prisons - washington post,false
2035,"as you ignore the cold homeless guy sitting outside starbucks, please be sure to complain about the 'non-christian' red cup of $5 coffee.",true
2036,the white house was lit up with rainbow lights to celebrate marriage equality:,true
2037,"because the orlando shooter who murdered gay people was a registered democrat and muslim, the media is going silent.",true
2038,farook family attorney says brothers in the family never saw tashfeen malik's face because she always wore a burka.,true
2039,"isis has been killing babies afflicted with down syndrome and other disabilities, activists claim",true
2040,police move in: police confirm live ammunition used in martin place #sydneysiege,true
2041,the stickers on fruit are edible.,true
2042,#quasimodo: dog with short spine has big heart,false
2043,'plane wreckage' found in thailand prompts speculation it might belong to malaysian airlines flight mh370 - reuters,false
2044,reagan (11 mass shootings) bush sr (12 mass shootings) clinton (23 mass shootings) bush jr (16 mass shootings) obama (162 mass shootings),true
2045,why have there been more mass shootings under obama than the 4 previous presidents combined?,true
2046,.@arianagrande just created a unisex fragrance named after her brother:,false
2047,"us swimmer jimmy feigen to pay $11,000 to charity as part of deal to settle brazil robbery dispute - us media",false
2048,"bachmann: obama ""classless"" for missing nancy reagan’s funeral",true
2049,breaking video : hillary surrogate calls for the assassination of julian assange.,true
2050,"breaking news: search ""how can i move to canada"" skyrocketed following #supertuesday",true
2051,french police hunting woman who was with an armed man arrested near disneyland paris.,false
2052,"the people have spoken: there is now a petition for to narrate ""planet earth""",false
2053,several hostages freed at jewish supermarket in paris. photo thomas samson #afp,true
2054,ben carson is the most brainless brain surgeon in america. my new column:,true
2055,white house lit in rainbow colors following us supreme court ruling that same-sex couples have right to marry.,true
2056,french police publishes photos of suspect in yesterday's montrouge shooting. maybe the same persons in kosher market,true
2057,"""an attack on any faith is an attack on all our faiths."" —@potus at",false
2058,"""laziness is a trait in blacks,"" 1991 book quotes trump as saying:",true
2059,vatican says #kimdavis' meeting w/ #popefrancis 'should not be considered a form of support.',true
2060,icymi: joseph pena squatted 875 pounds. he's 17 years old ...,false
2061,"keith richards 'once pulled a knife on donald trump', claims rolling stones' former promoter",true
2062,photo: white house lit in rainbow colors after high court's gay marriage ruling,true
2063,"""i hate writing; i love having written."" dorothy parker was born on this day in 1893:",false
2064,look: lights up in rainbow colors to celebrate #scotus same-sex marriage ruling,true
2065,donald trump v adolf hitler,true
2066,five hostages have escaped the besieged lindt cafe in #sydney | our latest update:,true
2067,the white house goes rainbow to celebrate supreme court marriage ruling,true
2068,keeping vanessa hudgens in our thoughts. her dad greg died last night from cancer:,false
2069,nasa confirms earth will experience 15 days of complete darkness in november 2015,true
2070,"dearborn michigan, this morning. pro isis rally. spread the word, the fit is about to hit the shan here in the us.",true
2071,"watch live: as sun goes down, white house lights up rainbow colors to celebrate scotus ruling",true
2072,uber sydney trips from cbd will be free for riders. higher rates are still in place to encourage drivers to get into the cbd.,true
2073,police taking people out of #paris grocery where hostages were being held.,true
2074,son of a syrian refugee,true
2075,unreal: watch what happens when desperate muslim refugees are offered red cross food,true
2076,do these look like the faces of a homeless couple caught living in a walmart attic for over 2 years?,true
2077,evidence destroyed? campaign made payments to hard drive and document destruction company #makeamericagreatagain,true
2078,"developing: police pursuing #charliehebdo shooting suspects, helicopters deployed - live feed:",true
2079,iran's supreme leader awards medals to troops who 'captured' u.s. sailors,false
2080,iran announces that washington post reporter jason rezaian and three iranian americans have been freed from prison,false
2081,translucent butterfly - beautiful! ',true
2082,god put a rainbow over the white house 🌈,true
2083,"#whiteliberalproverbs"" i'll have them n*ggers voting democratic for the next two hundred years"". lbj, founder of the modern welfare state",true
2084,"london jury acquits five out of six brokers who were on trial, accused of manipulating the libor interest rate",false
2085,"1991, book written saying trump says ""laziness is a trait in all blacks""",true
2086,"vatican official says there is ""a sense of regret"" that pope francis met with kim davis:",true
2087,"""if you could compete in any olympic event, what would you choose?"" —@potus asks",false
2088,latest starving 'refugees' from #syria . these guys look like friggin soldiers to me!,true
2089,florida man sips bud light as he walks down street in only shirt and shoes; says he lost pants and underwear at beach,true
2090,"trump: dems ""failed and betrayed the africanamerican community” trump: “laziness is a trait in blacks, it really is""",true
2091,"nsw police confirm 5 hostages have emerged from #sydneysiege and they are negotiating: ""it might take a bit of time""",true
2092,this network of tunnels is from the stone age however no one knows how they could've been constructed at the time,true
2093,"uber says it has hiked prices in sydney to ""encourage more drivers to come online & pick up passengers."" #sydneysiege",true
2094,what's lurking underneath that crispy crust? a kfc customer claims he got a fried rat:,true
2095,at least 11 dead in shooting at hq of #charliehebdo in #paris (police source),true
2096,caitlyn jenner will pose nude on the sports illustrated cover. nothing says sexy like a 66 year old chick with balls.,true
2097,the white house is glowing with pride | ap photo,true
2098,"31 ""travel-associated"" cases of zika virus reported in 11 u.s. states + d.c. this year and last, cdc says.",false
2099,erdoğan cites hitler's germany as example of effective government,false
2100,this is how people in china are riding escalators after a horrific accident,true
2101,#charliehebdo - 11 dead including 2 police in paris shooting. photo #afp,true
